ORIGEN;NUM_IDENT;COD_CLIENTE;FEC_PRORROGA;ABO_VIGENTES;ABO_NOVIGENTES;PERDIDA_BENEF;FEC_PERDIDA_BENEF;ACCOUNT_MANAGER;DIRECTOR_CUENTA;TRAMO_HR;CONTACTO;ANTIGUEDAD_VTA;TIPO_TOP;REPACTACION;CONTENCION;CONT_MES;DESC_PORCENTAJE;DESC_MONTO;DESC_MES;CUOTA_EQ;CUOTA_EQ_MONTO;MES_BAJA;TENENCIA_PROD;FEC_PROCESO
SCL;76046311-6;28195745;;0;35;NO;;;;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76046311-6;28195745;;0;35;NO;;;;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76046311-6;28195745;;0;35;NO;;;;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76046311-6;25665828;;0;2;NO;;;;17:00 - 18:30;2;2 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76046311-6;25665828;;0;2;NO;;;;17:00 - 18:30;2;2 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76046311-6;29384206;;0;1;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76046311-6;29384206;;0;1;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76047423-1;40722836-6475519;;0;0;NO;;Maria Salazar;Luis Badilla;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76047423-1;40722836-45138769;;0;0;NO;;Maria Salazar;Luis Badilla;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76047423-1;40722836-33403797;;0;0;NO;;Maria Salazar;Luis Badilla;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76058541-6;11717003-44974883;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76058541-6;11717003-35471371;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76087309-8;50501097-39476081;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76087309-8;50501097-3283218;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76087309-8;50501097-3283218;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76088978-4;30685435;14-11-2015;1;0;NO;;;;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76088978-4;19740299-97410507;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76088978-4;19740299-97410507;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76095184-6;27992514;;0;2;NO;;;;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76095184-6;27992514;;0;2;NO;;;;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76095184-6;27992514;;0;2;NO;;;;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76095184-6;38916918-8256355;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76095184-6;38916918-8256355;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76095184-6;38916918-8256355;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76095184-6;38916918-86595295;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76095184-6;38916918-86595295;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76095184-6;38916918-86595295;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76095184-6;38916918-47896217;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76095184-6;38916918-47896217;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76240930-5;96930154-75071766;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;76251580-6;12902067;;0;2;NO;;;;17:00 - 18:30;2;5 y mas;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;76251580-6;12902067;;0;2;NO;;;;17:00 - 18:30;2;5 y mas;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;76251580-6;12902067;;0;2;NO;;;;17:00 - 18:30;2;5 y mas;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;76290462-4;28472563;;0;2;NO;;;;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;76290462-4;28472563;;0;2;NO;;;;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;76290462-4;28679113;;0;1;NO;;;;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;76290462-4;28679113;;0;1;NO;;;;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76290462-4;46771202-72224841;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76290462-4;46771202-56472050;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76290462-4;46771202-56472050;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;76311102-4;29239392;;0;6;NO;;;;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;76311102-4;29239392;;0;6;NO;;;;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;76311102-4;29239392;;0;6;NO;;;;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;76311102-4;29239392;;0;6;NO;;;;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;76311102-4;29239392;;0;6;NO;;;;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76311102-4;10330738-80317320;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76311102-4;10330738-80317320;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76311102-4;10330738-80317320;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;76408056-4;29590300;;0;15;NO;;;;17:00 - 18:30;2;6 a 12 meses;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;76408056-4;29590300;;0;15;NO;;;;17:00 - 18:30;2;6 a 12 meses;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;76408056-4;29590300;;0;15;NO;;;;17:00 - 18:30;2;6 a 12 meses;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;76408056-4;29590300;;0;15;NO;;;;17:00 - 18:30;2;6 a 12 meses;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;76408056-4;29590300;;0;15;NO;;;;17:00 - 18:30;2;6 a 12 meses;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;76408056-4;29590300;;0;15;NO;;;;17:00 - 18:30;2;6 a 12 meses;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;76408056-4;29590300;;0;15;NO;;;;17:00 - 18:30;2;6 a 12 meses;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;76408056-4;29590300;;0;15;NO;;;;17:00 - 18:30;2;6 a 12 meses;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;76408056-4;29590300;;0;15;NO;;;;17:00 - 18:30;2;6 a 12 meses;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;76425071-0;29316097;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;77187490-8;26511494;;0;1;NO;;;;17:00 - 18:30;2;3 a¤os;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;77187490-8;26511521;;0;1;NO;;;;17:00 - 18:30;2;4 a¤os;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;77187490-8;2984718;;0;1;NO;;;;17:00 - 18:30;2;5 y mas;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;77203820-8;29169581;14-11-2015;1;0;NO;;Jazmin Villarreal;Nosvaldo Reyes;17:00 - 18:30;2;4 a¤os;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;77215240-K;15214141;;0;1;NO;;Alexis Leon;Luis Badilla;17:00 - 18:30;2;5 y mas;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;77215240-K;362092400-483550900;;0;0;NO;;Alexis Leon;Luis Badilla;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;77215240-K;362092400-483550900;;0;0;NO;;Alexis Leon;Luis Badilla;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;77215240-K;362092400-483550900;;0;0;NO;;Alexis Leon;Luis Badilla;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;77215240-K;362092400-483550900;;0;0;NO;;Alexis Leon;Luis Badilla;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;77887660-4;10148327;;0;10;NO;;;;17:00 - 18:30;2;5 y mas;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;77887660-4;10148327;;0;10;NO;;;;17:00 - 18:30;2;5 y mas;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;77887660-4;28836609;24-11-2015;11;1;NO;;;;17:00 - 18:30;2;5 y mas;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;78112960-7;27488662;;0;5;NO;;;;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;78112960-7;27488662;;0;5;NO;;;;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;78112960-7;28310344;;0;1;NO;;;;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;78112960-7;28310344;;0;1;NO;;;;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;78112960-7;28310344;;0;1;NO;;;;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;78222750-5;12523173;;0;3;NO;;Gabriela Garrido;Nosvaldo Reyes;17:00 - 18:30;2;5 y mas;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;78983690-6;29414127;;0;1;NO;;Veronica Pradenas;Luis Badilla;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;78983690-6;29414127;;0;1;NO;;Veronica Pradenas;Luis Badilla;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;78983690-6;29414127;;0;1;NO;;Veronica Pradenas;Luis Badilla;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;78983690-6;27877747;;0;3;NO;;Veronica Pradenas;Luis Badilla;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;78983690-6;270163500-908830110;;0;0;NO;;Veronica Pradenas;Luis Badilla;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;8100411-0;105445;;0;3;NO;;Luis Chavez;Nosvaldo Reyes;17:00 - 18:30;2;5 y mas;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;8100411-0;23994362;;0;3;NO;;Luis Chavez;Nosvaldo Reyes;17:00 - 18:30;2;3 a¤os;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;81854200-3;698185300-711494700;;0;0;NO;;Jaquelin Merino;Nosvaldo Reyes;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;81854200-3;698185300-312881194;;0;0;NO;;Jaquelin Merino;Nosvaldo Reyes;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;81854200-3;698185300-312881194;;0;0;NO;;Jaquelin Merino;Nosvaldo Reyes;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;86381500-2;29924255;;0;12;NO;;;;17:00 - 18:30;2;1 a 6 meses;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;86381500-2;29924255;;0;12;NO;;;;17:00 - 18:30;2;1 a 6 meses;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;86381500-2;756547500-560017110;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;86381500-2;756547500-560017110;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;86381500-2;756547500-660017110;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;86381500-2;756547500-660017110;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;86381500-2;756547500-16925127;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;86381500-2;756547500-60017110;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;86381500-2;756547500-260017110;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;86381500-2;756547500-84589176;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;86381500-2;756547500-45503269;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;86381500-2;756547500-960017110;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;13163130-8;28622062;;0;1;NO;;;;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;13163130-8;28622062;;0;1;NO;;;;17:00 - 18:30;2;1 a¤o;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;13163130-8;28738990;14-11-2015;1;0;NO;;;;17:00 - 18:30;2;1 a¤o;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;9555654-K;24217834;14-11-2015;1;0;NO;;;;17:00 - 18:30;2;3 a¤os;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;9555654-K;25177195;14-11-2015;1;0;NO;;;;17:00 - 18:30;2;3 a¤os;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;9555654-K;13922768;14-11-2015;1;0;NO;;;;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;9555654-K;460453300-99851384;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;9555654-K;460453300-99851384;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;96952340-K;23460596;14-11-2015;1;0;NO;;;;17:00 - 18:30;2;3 a¤os;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;96952340-K;30626977;28-11-2015;15;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;96956860-8;2418026;;0;1;NO;;Luis Chavez;Luis Badilla;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;4974032-8;29424901;;0;10;NO;;Luis Chavez;Nosvaldo Reyes;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;4974032-8;29424901;;0;10;NO;;Luis Chavez;Nosvaldo Reyes;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;4974032-8;29424901;;0;10;NO;;Luis Chavez;Nosvaldo Reyes;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;4974032-8;29424901;;0;10;NO;;Luis Chavez;Nosvaldo Reyes;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;3197517-4;314877400-407259900;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;3197517-4;314877400-407259900;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;51087510-9;13948504-64752750;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;51087510-9;13948504-64752750;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;52003741-1;47121964-48940410;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;52003741-1;47121964-48940410;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;6263461-8;883492600-11722075;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;6263461-8;883492600-11722075;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;6263461-8;883492600-437117210;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76016273-6;1038338-53138603;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76016273-6;1038338-53138603;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76016273-6;1038338-53138603;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76042066-2;20027952-23735484;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76055564-9;77933275-54044197;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76055564-9;77933275-54044197;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76055564-9;77933275-54044197;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76055564-9;77933275-54044197;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76055564-9;77933275-54044197;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76079460-0;155073500-9583037;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76084007-6;79334667-52123289;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76139245-K;45114875-22840876;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76139245-K;45114875-55303508;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76139245-K;45114875-55303508;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76139245-K;45114875-17726060;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76139245-K;45114875-17726060;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76139245-K;45114875-20715409;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76139245-K;45114875-20715409;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76003296-4;57469262-41208546;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76003296-4;57469262-41208546;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76007171-4;59040820-70379018;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76007171-4;59040820-26392409;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76007171-4;59040820-26392409;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76007171-4;59040820-26392409;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76192066-9;1879312-9485983;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76192066-9;1879312-9485983;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76044499-5;40575349-46436154;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76044499-5;40575349-46436154;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76062342-3;19262880-74126620;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76092965-4;23603286-52183321;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76092965-4;23603286-37439171;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76092965-4;23603286-37439171;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76092965-4;23603286-67687815;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76092965-4;23603286-67687815;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76106106-2;2402125-78679191;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76119137-3;3299219-73907813;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76119137-3;3299219-73907813;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76131202-2;70463531-37667330;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76131202-2;70463531-37667330;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76137528-8;55394773-93259796;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76137528-8;55394773-93259796;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76154324-5;58682197-94306986;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76154324-5;58682197-94306986;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76158214-3;41934386-33196126;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76158214-3;41934386-33196126;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76171290-K;68260408-24756647;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76171290-K;68260408-24756647;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76171290-K;68260408-40499730;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76182146-6;9973809-34790279;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76182146-6;9973809-34790279;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76849940-3;14093433-57724707;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76849940-3;14093433-57724707;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76181000-6;99421759-31334528;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
